Title,Title_URL,Image,daymonth,Author_URL,Author,Comment,View
GoTo IPO Siap Jual 52 Miliar Saham ke Publik,https://gizmologi.id/news/goto-ipo-jual-52-miliar-saham-ke-publik/,https://gizmologi.id/wp-content/uploads/2021/05/GoTo-Gojek-Tokopedia.jpg,15 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 188 
"Ekspansi Bisnis Properti, Rukita Akuisisi Infokost.id",https://gizmologi.id/aplikasi/bisnis-properti-rukita-akuisisi-infokost-id/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-14-at-9.56.11-AM-390x220.jpeg,14 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 208 
Telkomsel Rilis Kartu Prabayar Tourist Buat Wisatawan yang Datang ke MotoGP Mandalika,https://gizmologi.id/news/telco/telkomsel-kartu-prabayar-tourist-mandalika/,https://gizmologi.id/wp-content/uploads/2022/03/telkomsel_169-390x220.jpeg,14 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 214 
Program realme Goes Zero Waste Hadir Jelang Perilisan Sang Flagship,https://gizmologi.id/news/realme-goes-zero-waste/,https://gizmologi.id/wp-content/uploads/2022/03/realme-GT-2-Pro-201-390x220.jpg,14 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 200 
CTI Summit 2022 Ajak Perusahaan Bertransformasi Digital Lewat IT Infrastruktur,https://gizmologi.id/news/cti-perusahaan-bertransformasi-digital-it-infrastruktur/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-10-at-17.54.13-2-390x220.jpeg,14 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 195 
"Program Virtual 5G, Kolaborasi Untuk Tingkatkan Bisnis di Pedesaan",https://gizmologi.id/news/program-virtual-5g-kolaborasi-bisnis-di-pedesaan/,https://gizmologi.id/wp-content/uploads/2022/03/jpg-390x220.jpg,13 Maret,https://gizmologi.id/author/ronggo/,Ronggo,0, 268 
"Bounty Media Garap Proyek P&G, Siap Kembangkan Transparansi ke Konsumen",https://gizmologi.id/news/bounty-media-garap-proyek-pg-untuk-konsumen/,https://gizmologi.id/wp-content/uploads/2022/03/d5edf8_423ed866c48f4a7ba79aeedfddf8b37c_mv2-390x220.jpg,13 Maret,https://gizmologi.id/author/ronggo/,Ronggo,0, 199 
"Pemerintah Rusia Ambil Sikap, Instagram Diblokir per 14 Maret",https://gizmologi.id/news/pemerintah-rusia-blokir-instagram-14-maret/,https://gizmologi.id/wp-content/uploads/2022/03/shutterstock_1381568114-1-390x220.jpg,13 Maret,https://gizmologi.id/author/ronggo/,Ronggo,0, 196 
Crunchyroll Hentikan Layanan Streaming Anime di Rusia,https://gizmologi.id/news/crunchyroll-hentikan-layanan-anime-di-rusia/,https://gizmologi.id/wp-content/uploads/2022/03/data-390x220.jpg,13 Maret,https://gizmologi.id/author/ronggo/,Ronggo,0, 234 
NOICE Ajak Komedian Hingga Politisi Untuk Bikin Konten Audio Eksklusif,https://gizmologi.id/news/noice-ajak-komedian-politisi-konten-eksklusif/,https://gizmologi.id/wp-content/uploads/2022/03/NOICE-301-390x220.jpg,12 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 231 
"AwanTunai Raih Pendanaan USD8,5 Juta, Siap Digitalisasi UMKM Mikro Indonesia",https://gizmologi.id/news/awantunai-raih-pendanaan-ifc/,https://gizmologi.id/wp-content/uploads/2022/03/AwanTunai-101-390x220.jpg,12 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 212 
OPPO Siap Antarkan Reno7 Series 5G Ke Konsumen dalam Waktu 24 Jam,https://gizmologi.id/news/oppo-antarkan-reno7-series-5g-24-jam/,https://gizmologi.id/wp-content/uploads/2022/03/Ilustrasi-pengantaran-cepat-Reno7-390x220.jpg,12 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 219 
"Gelar IESF World Championship ke-22 di Bali, PBESI Yakin Sport Tourism",https://gizmologi.id/news/iesf-world-championship-ke-22-di-bali/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-11-at-15.33.04-390x220.jpeg,11 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 218 
"Realme GT 2 Pro Meluncur 22 Maret, Bersama 3 Perangkat Baru Lainnya",https://gizmologi.id/news/realme-gt-2-pro-meluncur-22-maret/,https://gizmologi.id/wp-content/uploads/2022/02/realme-GT-2-Pro-109-390x220.jpg,11 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 268 
Google Bakal Peringatkan Pengguna Android di Ukraina saat Ada Serangan Udara,https://gizmologi.id/news/google-peringatkan-android-ada-serangan-udara/,https://gizmologi.id/wp-content/uploads/2022/02/Rusia-vs-Ukraina-2-390x220.jpeg,11 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 174 
"Storytel Resmi di Indonesia, Ajak Penulis Lokal Sediakan Konten Audiobook",https://gizmologi.id/news/storytel-resmi-di-indonesia/,https://gizmologi.id/wp-content/uploads/2021/05/Storytel-001.jpg,11 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 202 
Begini Cara Mengajar yang Efektif dan Interaktif Ala Wacom X ClassPoint ,https://gizmologi.id/news/cara-mengajar-yang-efektif-wacom-classpoint/,https://gizmologi.id/wp-content/uploads/2022/03/Ilustrasi-belajar-online-wacom-390x220.jpg,11 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 183 
"Perluas Kemitraan, Kini DANA Bisa Dipakai Untuk Bayar BPJS & Netflix",https://gizmologi.id/news/dana-bisa-dipakai-bayar-bpjs-netflix/,https://gizmologi.id/wp-content/uploads/2020/07/netflix_telkomsel_2.jpeg,11 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 180 
"Telkomsel Indico Dibentuk Sebagai Ekosistem Digital Powerhouse, Ini Harapan Erick Thohir",https://gizmologi.id/news/enterprise/telkomsel-indico-dibentuk/,https://gizmologi.id/wp-content/uploads/2022/03/Indico-390x220.jpg,10 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 268 
"Duh! Akun Instagram Kemenparekraf Di-hack, Kok Bisa!",https://gizmologi.id/news/duh-akun-instagram-kemenparekraf-di-hack/,https://gizmologi.id/wp-content/uploads/2022/03/Menparekraf-Sandiaga-Uno-390x220.jpeg,10 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 230 
Roster Timnas Esport Indonesia yang Akan Bertanding di SEA Games 2021,https://gizmologi.id/news/timnas-esport-di-sea-games-2021/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-10-at-08.33.24-390x220.jpeg,10 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 209 
Telkomsel x Evos Esport Bikin Mini Series “Love Coach” di Maxstream,https://gizmologi.id/news/tren/telkomsel-x-evos-esport-series-love-coach/,https://gizmologi.id/wp-content/uploads/2022/03/Love-Coach-MAXstream_3-390x220.jpg,10 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 202 
"ASUS Vivobook Pro 16X OLED, Layar Lebih Lega Harga Rp23 Jutaan",https://gizmologi.id/news/asus-vivobook-pro-16x-oled-harga-rp23-jutaan/,https://gizmologi.id/wp-content/uploads/2022/03/asus-vivobook-pro-16x-oled-2_169-390x220.jpeg,10 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 250 
"Paessler Adakan Award Khusus Mitra, Rayakan Perkembangan Bisnis di Asia Pasifik",https://gizmologi.id/news/paessler-adakan-award-khusus-mitra/,https://gizmologi.id/wp-content/uploads/2022/03/Ilustrasi-cloud-computing-390x220.jpg,10 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 207 
Ad Fraud Sebabkan Indonesia Rugi Rp500 Miliar di Tahun 2021,https://gizmologi.id/news/ad-fraud-indonesia-rugi-rp500-miliar/,https://gizmologi.id/wp-content/uploads/2021/02/fintech.jpg,10 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 207 
Mitra Usaha Youtap Jadi Solusi All-in-One UMKM Untuk Go Digital,https://gizmologi.id/news/mitra-usaha-youtap-umkm-go-digital/,https://gizmologi.id/wp-content/uploads/2022/03/Foto-1-CEO-Youtap-Herman-Suharto-bersama-pedagang-pasar-390x220.jpg,10 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 182 
"Dual Orbit Lights Jadi Fitur Unggulan OPPO Reno7 Z 5G, Berikut Cara Mengaktifkannya!",https://gizmologi.id/news/dual-orbit-lights-reno7-z-5g/,https://gizmologi.id/wp-content/uploads/2022/03/Dual-Orbit-Lights-001-390x220.jpg,10 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 272 
Surge Tambah Kecepatan Wifi hingga 1.000 Mbps di Stasiun KRL Jakarta-Bogor,https://gizmologi.id/news/surge-wifi-1000-mbps-di-stasiun-krl/,https://gizmologi.id/wp-content/uploads/2022/03/Wifi-di-Stasiun-390x220.jpg,9 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 193 
Kominfo Dorong G20 dalam Pemanfaatan Teknologi Secara Aman,https://gizmologi.id/news/kominfo-dorong-g20-dalam-pemanfaatan-teknologi-secara-aman/,https://gizmologi.id/wp-content/uploads/2022/02/Kominfo-Blokir-Akses-Promosi-Investasi-ilegal-390x220.jpg,9 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 204 
"Madhav Sheth Konfirmasi realme Pad Baru, Siap Rilis di 2022",https://gizmologi.id/news/madhav-sheth-realme-pad-baru-2022/,https://gizmologi.id/wp-content/uploads/2022/03/IMG_2112-Copy-390x220.jpg,9 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 221 
"Apple Rilis Mac Studio dengan Prosesor Kencang, Bersama Monitor Studio Display",https://gizmologi.id/news/apple-rilis-mac-studio-display/,https://gizmologi.id/wp-content/uploads/2022/03/Apple-Mac-Studio-001-390x220.jpg,9 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 260 
"UltraDart Charging Architecture, Standar Baru Fast Charging Smartphone realme",https://gizmologi.id/news/ultradart-charging-architecture-realme/,https://gizmologi.id/wp-content/uploads/2022/02/realme-150W-UltraDart-201-390x220.jpg,9 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 179 
Perkuat Keamanan Cloud Google Akuisisi Mandiant Senilai Rp77 triliun,https://gizmologi.id/news/perkuat-keamanan-cloud-google-akuisisi-mandiant-senilai-rp77-triliun/,https://gizmologi.id/wp-content/uploads/2020/11/Google-Cloud-123rf-David-Tran-113679524_m.jpg,9 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 186 
Indonesia Boyong 10 Startup ke Ajang Industri Kreatif SXSW 2022,https://gizmologi.id/news/indonesia-10-startup-industri-kreatif-sxsw-2022/,https://gizmologi.id/wp-content/uploads/2021/07/startup-Indonesia-google.jpg,8 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 201 
"Jumlah Perempuan Pegiat Usaha Lokal di Tokopedia Naik 2,5 Kali lipat",https://gizmologi.id/aplikasi/perempuan-pegiat-usaha-lokal-di-tokopedia/,https://gizmologi.id/wp-content/uploads/2022/01/Tokopedia-1.jpg,8 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 189 
"Alodokter Terus Perluas Akses Layanan Telehealth, Ikuti Arahan Pemerintah",https://gizmologi.id/news/alodokter-perluas-akses-layanan-telehealth/,https://gizmologi.id/wp-content/uploads/2021/08/Alodokter-2.jpg,8 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 228 
Menebak Kehadiran Sang Flagship realme GT 2 Pro di Indonesia,https://gizmologi.id/news/menebak-kehadiran-realme-gt-2-pro-indonesia/,https://gizmologi.id/wp-content/uploads/2022/02/realme-GT-2-Pro-106-390x220.jpg,8 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 290 
"Harga realme C25Y Turun, realme 9 Pro Sudah Tersedia di Offline Store",https://gizmologi.id/news/harga-realme-c25y-turun-9-pro-offline/,https://gizmologi.id/wp-content/uploads/2022/03/realme-9-Pro-Blue-5-390x220.jpg,8 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 231 
"Smartfren WOW Treasure Hunt, Gaet Pelanggan Setia dengan Hadiah Miliaran Rupiah",https://gizmologi.id/news/telco/smartfren-wow-treasure-hunt-pelanggan/,https://gizmologi.id/wp-content/uploads/2021/03/Paket-Smartfren-Unlimited-Kuota-Non-Stop.jpg,7 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 257 
"Disuntik Rp 572 Miliar dari MDI Ventures, Zenius Perluas Ekosistem Pembelajaran Hybrid",https://gizmologi.id/news/mdi-ventures-zenius-pembelajaran-hybrid/,https://gizmologi.id/wp-content/uploads/2020/09/Pengguna-Zenius.jpeg,7 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 143 
"Di Hadapan Menpora, 128 Atlet Esport Siap Raih Medali Emas di SEA Games Vietnam",https://gizmologi.id/news/dihadapan-menpora-128-atlet-esport-siap-raih-medali-emas-di-sea-games-vietnam/,https://gizmologi.id/wp-content/uploads/2022/03/Menpora-SEA-Games-Vietnam-390x220.jpeg,7 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 201 
"Perkembangan Teknologi Kamera Smartphone realme, Dari 108MP ke Kamera Mikroskop",https://gizmologi.id/news/perkembangan-kamera-smartphone-realme/,https://gizmologi.id/wp-content/uploads/2022/02/realme-GT-2-Pro-107-390x220.jpg,7 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 2.253 
"MWC 2022: Pamerkan Solusi Smart Office Terbaru, Huawei Rilis Laser Printer",https://gizmologi.id/news/huawei-smart-office-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/03/Huawei-Smart-Office-001-390x220.jpg,7 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 239 
Samsung dan Microsoft Kompak Berhenti Kirim Produk ke Rusia,https://gizmologi.id/news/samsung-dan-microsoft-kompak-berhenti-kirim-produk-ke-rusia/,https://gizmologi.id/wp-content/uploads/2022/01/ilustrasi-samsung-unsplash-babak.jpg,7 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 167 
"Awas, Malware Berbahaya Ini Menyusup ke Ponsel Android untuk Mencuri Akses Aplikasi Perbankan!",https://gizmologi.id/news/malware-berbahaya/,https://gizmologi.id/wp-content/uploads/2022/03/cyber-gd3a940afc_1920-390x220.jpg,6 Maret,https://gizmologi.id/author/chawir/,Chandra Wirawan,0, 231 
Jaksa Agung di Amerika Tuding TikTok Merusak Mental Anak Muda,https://gizmologi.id/news/tiktok-merusak-mental-dan-fisik/,https://gizmologi.id/wp-content/uploads/2022/02/cara-hapus-akun-tiktok-001-390x220.jpg,6 Maret,https://gizmologi.id/author/chawir/,Chandra Wirawan,0, 202 
"Jadi Ponsel Nomor Satu di Rusia, Samsung Mengalami Kesulitan Pengiriman",https://gizmologi.id/news/jadi-ponsel-nomor-satu/,https://gizmologi.id/wp-content/uploads/2022/02/ilustrasi-samsung-123rf-moovstock-390x220.jpg,6 Maret,https://gizmologi.id/author/chawir/,Chandra Wirawan,0, 198 
"Gandeng Ericsson, Indosat Ooredoo Hutchison Perluas Jangkauan 5G",https://gizmologi.id/news/telco/indosat-ooredoo-hutchison-perluas-jangkauan-5g/,https://gizmologi.id/wp-content/uploads/2021/11/INDOSAT.jpg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 236 
"Antisipasi Serangan Siber, DANA Tingkatkan Sistem Keamanan",https://gizmologi.id/aplikasi/dana-tingkatkan-sistem-keamanan/,https://gizmologi.id/wp-content/uploads/2022/01/Ilustrasi-penggunaan-fitur-di-dompet-digital-DANA.jpg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 185 
"Gandeng Huawei, Kominfo Siapkan Infrastruktur 5G di IKN",https://gizmologi.id/news/huawei-kominfo-infrastruktur-5g-di-ikn/,https://gizmologi.id/wp-content/uploads/2022/03/kominfo-menteri-johnny-huawei-jajaki-5G-390x220.jpeg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 237 
"Enggak Cuma NgeTweet, Twitter Bakal Punya Fitur Podcast",https://gizmologi.id/news/twitter-bakal-punya-fitur-podcast/,https://gizmologi.id/wp-content/uploads/2021/02/Twitter.jpg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 184 
Telkomsel Buka Layanan GraPARI Online,https://gizmologi.id/news/telco/telkomsel-buka-layanan-grapari-online/,https://gizmologi.id/wp-content/uploads/2021/10/telkomsel-redi_4-1.jpg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 233 
Sony Gandeng Honda Produksi Kendaraan Listrik di 2025,https://gizmologi.id/news/sony-gandeng-honda-produksi-kendaraan-listrik-di-2025/,https://gizmologi.id/wp-content/uploads/2022/03/Screenshot-2022-03-05-10.06.23-390x220.jpg,5 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 203 
Waspadai Modus “Robot Trading” Bisa Jadi Skema Penipuan Ponzi,https://gizmologi.id/news/waspadai-robot-trading-jadi-skema-ponzi/,https://gizmologi.id/wp-content/uploads/2021/10/ilustrasi-robot-123rf-ktsdesign.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 233 
"AlloFresh, Platform Grocery Bermodal Rp1 Triliun Besutan Bukalapak dan Chairul Tanjung",https://gizmologi.id/news/startup/allofresh-platform-grocery/,https://gizmologi.id/wp-content/uploads/2022/03/AlloFresh-390x220.jpg,4 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 272 
"Ratusan Ribu Data Situs Pemerintah Indonesia Terinfeksi Malware, RUU PDP Apa Kabar?",https://gizmologi.id/news/situs-web-indonesia-terinfeksi-malware-ruu-pdp-apa-kabar/,https://gizmologi.id/wp-content/uploads/2021/09/ilustrasi-hacker-ddos-komputer.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 336 
"NETV Mau Merambah Platform Streaming, Luncurkan Netverse",https://gizmologi.id/news/netv-merambah-platform-streaming-netverse/,https://gizmologi.id/wp-content/uploads/2022/03/NET-TV-Netverse-390x220.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 239 
Konten Freemium Viu Catatkan Pertumbuhan Pengguna di Asia Tenggara,https://gizmologi.id/news/konten-freemium-viu-di-asia-tenggara/,https://gizmologi.id/wp-content/uploads/2020/05/viu-premium-drakor.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 218 
Samsung Beri Update WearOS di Galaxy Watch4 Series,https://gizmologi.id/news/samsung-update-wearos-galaxy-watch4-series/,https://gizmologi.id/wp-content/uploads/2021/10/Galaxy-Watch-4-Classic-0012.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 263 
"Apple Event Digelar 8 Maret, Debut iPhone SE Baru?",https://gizmologi.id/news/apple-event-digelar-8-maret-debut-iphone-se-baru/,https://gizmologi.id/wp-content/uploads/2022/03/Screenshot-285-390x220.jpg,4 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 266 
"Menjajal Performa Charging 150W UltraDart Milik realme, Ngebut Banget!",https://gizmologi.id/news/menjajal-performa-150w-ultradart/,https://gizmologi.id/wp-content/uploads/2022/02/realme-150W-UltraDart-201-390x220.jpg,4 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 2.257 
Indosat Perkuat Kerjasama dengan Sederet Mitra Strategis di MWC 2022,https://gizmologi.id/news/enterprise/indosat-mitra-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/03/MWC-2022-gizmologi-02-390x220.jpeg,3 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 224 
"TikTok Perpanjang Durasi Jadi 10 Menit, Mau Saingi YouTube?",https://gizmologi.id/news/tiktok-durasi-10-menit/,https://gizmologi.id/wp-content/uploads/2020/11/TikTok-Samsung.jpg,3 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 245 
"Pelanggan Telkomsel Berkesempatan Nonton Gratis MotoGP Mandalika, Ini Caranya",https://gizmologi.id/news/telco/telkomsel-poin-goes-to-mandalika/,https://gizmologi.id/wp-content/uploads/2022/03/Sirkuit-Mandalika-123rf-bangoland-390x220.jpg,3 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 227 
Aplikasi Investasi Cuanz Gandeng Sucor Gaet Milenial,https://gizmologi.id/news/investasi-cuanz-gandeng-sucor-gaet-milenial/,https://gizmologi.id/wp-content/uploads/2022/03/WhatsApp-Image-2022-03-02-at-10.31.29-AM-390x220.jpeg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 219 
"BCA Mobile Error, Netizen Tak Bisa Transaksi Online",https://gizmologi.id/news/tren/bca-mobile-error-netizen-tak-bisa-transaksi-online/,https://gizmologi.id/wp-content/uploads/2022/02/bca-mobile-lifestyle-taksi-blue-bird-390x220.jpg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 228 
Deretan Laptop 2-in-1 Anyar Lenovo Mejeng di MWC 2022,https://gizmologi.id/news/laptop-2-in-1-anyar-lenovo-di-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/03/Lenovo-390x220.jpg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 4.698 
Duka CEO Microsoft Satya Nadella Sepeninggal Putranya,https://gizmologi.id/news/ceo-microsoft-satya-nadella-sepeninggal-putranya/,https://gizmologi.id/wp-content/uploads/2022/03/CEO-Microsoft-Satya-Nadella-390x220.jpeg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 203 
Alasan realme Mengutamakan Teknologi Fast Charging,https://gizmologi.id/news/alasan-realme-utamakan-fast-charging/,https://gizmologi.id/wp-content/uploads/2022/02/DSC07472-Copy-390x220.jpg,2 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 2.253 
"Lindungi Warga Sipil, Google Maps Menonaktifkan Sementara Data Lalu Lintas di Ukraina",https://gizmologi.id/news/lindungi-warga-google-maps-menonaktifkan-sementara-data-lalu-lintas-di-ukraina/,https://gizmologi.id/wp-content/uploads/2022/03/Google-Maps-Ukraina-390x220.jpg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 220 
Tayangan Disney+ Hotstar Kini Hadir di Smart TV LG,https://gizmologi.id/news/disney-hotstar-smart-tv-lg/,https://gizmologi.id/wp-content/uploads/2022/03/Disney-Hotstar-LG-Smart-TV-390x220.jpg,2 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 276 
Lebih dari Rp 531 Miliar Donasi Bitcoin dan Ethereum untuk Ukraina,https://gizmologi.id/news/rp-531-miliar-donasi-bitcoin-dan-ethereum-ukraina/,https://gizmologi.id/wp-content/uploads/2021/11/photo-1621504450181-5d356f61d307.jpg,2 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 209 
"Diresmikan Jokowi, Sea Labs Indonesia Siap Rekrut 1.000 Talenta Digital",https://gizmologi.id/news/sea-labs-indonesia-rekrut-1-000-talenta-digital/,https://gizmologi.id/wp-content/uploads/2022/03/Presiden-Jokowi-Potensi-Ekonomi-Digital-Indonesia-Sangat-Prospektif-390x220.jpg,1 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 256 
Galeri Foto Isi Pameran MWC 2022: Diikuti Banyak Vendor Besar,https://gizmologi.id/news/galeri-foto-mobile-world-congress-2022/,https://gizmologi.id/wp-content/uploads/2022/02/MWC-2022-103-390x220.jpg,1 Maret,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 2.041 
Qualcomm-Microsoft Bekerja Sama Adopsi Jaringan 5G Secara Global,https://gizmologi.id/news/qualcomm-microsoft-adopsi-jaringan-5g-global/,https://gizmologi.id/wp-content/uploads/2022/03/collage-32-390x220.jpg,1 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 214 
Huawei Boyong Lini Perangkat Smart Office ke MWC 2022,https://gizmologi.id/news/huawei-smart-office-ke-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/03/2022-02-27T180737Z_2_LYNXMPEI1Q0CK_RTROPTP_4_TECH-CONFERENCE-MWC-HUAWEI-390x220.jpg,1 Maret,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 184 
"MWC 2022: Snapdragon Digital Chassis, Platform Kendaraan Masa Depan Ala Qualcomm",https://gizmologi.id/news/mwc-2022-snapdragon-digital-chassis-qualcomm/,https://gizmologi.id/wp-content/uploads/2022/03/mwc-2022-snapdragon-digital-chassis-01-390x220.jpg,1 Maret,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 223 
"Hands-on realme 150W UltraDart Charge, Trendsetter Fast Charging Baru",https://gizmologi.id/news/hands-on-realme-150w-ultradart-charge/,https://gizmologi.id/wp-content/uploads/2022/02/realme-150W-UltraDart-201-1-390x220.jpg,28 Februari,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 3.254 
Isi Daya Super Ngebut! OPPO Pamer Teknologi 150W SUPERVOOC di MWC 2022,https://gizmologi.id/news/tech/oppo-150w-supervooc-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/02/OPPO-SuperVooc-390x220.jpg,28 Februari,https://gizmologi.id/author/aditya/,Aditya Fajar,0, 211 
Hands-on realme GT 2 Pro: Mewah & Punya Ciri Khas!,https://gizmologi.id/news/hands-on-realme-gt-2-pro/,https://gizmologi.id/wp-content/uploads/2022/02/realme-GT-2-Pro-001-390x220.jpg,28 Februari,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 303 
Teknologi 150W UltraDart realme Populerkan Tren Fast Charging,https://gizmologi.id/news/teknologi-realme-150w-ultradart/,https://gizmologi.id/wp-content/uploads/2022/02/realme-150W-UltraDart-201-390x220.jpg,28 Februari,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 5.225 
Begini Imbas Invasi Rusia ke Ukraina di Ajang MWC 2022,https://gizmologi.id/news/imbas-invasi-rusia-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/02/MWC-2022-104-390x220.jpg,28 Februari,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 199 
"MWC 2022: realme Perkenalkan GT Neo3 dengan 150W UltraDart, GT 2 Pro Hadir Global",https://gizmologi.id/news/realme-gt-neo3-debut-mwc-2022/,https://gizmologi.id/wp-content/uploads/2022/02/realme-GT-2-Pro-201-390x220.jpg,28 Februari,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 258 
"Pembukaan Mobile World Congress 2022, Acara Tahunan Paling Dinanti",https://gizmologi.id/news/pembukaan-mobile-world-congress-2022/,https://gizmologi.id/wp-content/uploads/2022/02/MWC-2022-001-390x220.jpg,28 Februari,https://gizmologi.id/author/pras/,Prasetyo Herfianto,0, 5.311 
"MWC 2022, Huawei Akan Soroti Jaringan dan Data Center Ramah Lingkungan",https://gizmologi.id/news/enterprise/mwc-2022-huawei-green-power-target-network/,https://gizmologi.id/wp-content/uploads/2022/02/Huawei-Green-data-center-mwc-2022-390x220.jpg,27 Februari,https://gizmologi.id/author/mrbambang/,Bambang Dwi Atmoko,0, 253 
