title,subtitle,id,type,slug,url,status,date,is_premium,tier_pricing,author/id,author/slug,author/name,categories/0/id,categories/0/title,categories/0/slug,categories/0/description,categories/0/parent,tags/0/title,tags/0/slug,tags/1/title,tags/1/slug,tags/2/title,tags/2/slug,tags/3/title,tags/3/slug,tags/4/title,tags/4/slug,image/url,image/slug,image/title,image/description,image/caption,image/mime_type,image/meta/full/url,image/meta/full/width,image/meta/full/height,image/meta/thumbnail/url,image/meta/thumbnail/width,image/meta/thumbnail/height,image/meta/medium/url,image/meta/medium/width,image/meta/medium/height,image/meta/post-thumbnail/url,image/meta/post-thumbnail/width,image/meta/post-thumbnail/height,tags/5/title,tags/5/slug,tags/6/title,tags/6/slug,tags/7/title,tags/7/slug,tags/8/title,tags/8/slug,tags/9/title,tags/9/slug,tags/10/title,tags/10/slug,tags/11/title,tags/11/slug,categories/1/id,categories/1/title,categories/1/slug,categories/1/description,categories/1/parent,tags/12/title,tags/12/slug,tags/13/title,tags/13/slug,tags/14/title,tags/14/slug,tags/15/title,tags/15/slug,tags/16/title,tags/16/slug,tags/17/title,tags/17/slug,tags/18/title,tags/18/slug,tags/19/title,tags/19/slug,tags/20/title,tags/20/slug
"Famous Allstars: Bentuk ""Creator Venture"" hingga Rencana Penggalangan Dana (Bagian II)",DailySocial berbincang eksklusif dengan Co-CEO Famous Allstars Alex Wijaya dan Syamsul Arief Rakhmadani,453427,post,famous-allstars-bagian-ii,https://dailysocial.id/post/famous-allstars-bagian-ii,publish,2022-04-27 13:11:21+00:00,true,,6676,caitsena,Corry Anestia,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,Emtek,emtek,content creator,content-creator,pendanaan startup,pendanaan-startup,influencer platform,influencer-platform,allstars.id,allstars-id,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-22-at-1.56.26-PM.jpeg,whatsapp-image-2022-04-22-at-1-56-26-pm,(Ki-ka) Co-CEO Famous Allstars Alex Wijaya dan Arief Rakhmadani,(Ki-ka) Co-CEO Famous Allstars Alex Wijaya dan Arief Rakhmadani  ,(Ki-ka) Co-CEO Famous Allstars Alex Wijaya dan Arief Rakhmadani  ,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-22-at-1.56.26-PM-e1650612079491.jpeg,1597,1018,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-22-at-1.56.26-PM-e1650612079491-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-22-at-1.56.26-PM-e1650612079491-300x191.jpeg,300,191,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-22-at-1.56.26-PM-e1650612079491-825x510.jpeg,825,510,alex wijaya,alex-wijaya,web3,web3,creator economy,creator-economy,FAS,fas,Syamsul Arief Rakhmadani,syamsul-arief-rakhmadani,Famous Allstars,famous-allstars,RANS Entertainment,rans-entertainment,,,,,,,,,,,,,,,,,,,,,,,
"ALAMI Raih Dukungan ""Loan Channeling"" 431 Miliar Rupiah dari Lendable [UPDATED]",Sebelumnya Lendable juga menjadi lender institusi untuk KoinWorks dan Amartha,454717,post,alami-raih-pendanaan-debt-431-miliar-rupiah-dari-lendable,https://dailysocial.id/post/alami-raih-pendanaan-debt-431-miliar-rupiah-dari-lendable,publish,2022-04-27 10:57:43+00:00,false,,599,marsya,Marsya Nabila,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,fintech,fintech,debt financing,debt-financing,P2P Lending,p2p-lending,Alami,alami,dima djani,dima-djani,https://cms.dailysocial.id/wp-content/uploads/2022/04/Alami-Group-Founders-1.jpg,alami-group-founders-1,ALAMI Group Founders / ALAMI,Startup p2p lending syariah ALAMI mengumumkan pendanaan debt dari Lendable sebesar $30 juta (lebih dari 431 miliar Rupiah),ALAMI Group Founders / ALAMI,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Alami-Group-Founders-1.jpg,1300,867,https://cms.dailysocial.id/wp-content/uploads/Alami-Group-Founders-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Alami-Group-Founders-1-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/Alami-Group-Founders-1-825x510.jpg,825,510,debt funding,debt-funding,institutional lender,institutional-lender,lendable,lendable,Hani Ibrahim,hani-ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Blibli dan Tiket.com Permudah ""Login"" Antarplatform Lewat ""Widget Single Sign-On""",Kelanjutan sinergi tahap awal usai mengumumkan integerasi akun pada Februari 2022 lalu,454615,post,blibli-dan-tiket-com-permudah-login-antarplatform-lewat-widget-single-sign-on,https://dailysocial.id/post/blibli-dan-tiket-com-permudah-login-antarplatform-lewat-widget-single-sign-on,publish,2022-04-27 09:34:51+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,e-commerce,e-commerce,blibli,blibli,tiket.com,tiket-com,Gaery Undarsa,gaery-undarsa,ota,ota,https://cms.dailysocial.id/wp-content/uploads/2022/04/Tiket.com-dan-Blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki.jpg,tiket-com-dan-blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki,Tiket.com dan Blibli mengintegrasikan akun dan program loyalitas yang dimiliki,,Tiket.com dan Blibli mengintegrasikan akun dan program loyalitas yang dimiliki,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Tiket.com-dan-Blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki.jpg,1280,720,https://cms.dailysocial.id/wp-content/uploads/Tiket.com-dan-Blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Tiket.com-dan-Blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki-300x169.jpg,300,169,https://cms.dailysocial.id/wp-content/uploads/Tiket.com-dan-Blibli-sudah-mulai-sinergikan-akun-dan-program-loyalitas-yang-dimiliki-825x510.jpg,825,510,omnichannel commerce,omnichannel-commerce,Edward Kilian Suwignyo,edward-kilian-suwignyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sejumlah Investor Baru Masuk di Pendanaan Seri A VIDA, Kini Bukukan 691 Miliar Rupiah","SEA Frontier Fund, YTL Utilities Finance, dan Olympus Capital adalah tiga nama baru yang berpartisipasi di putaran seri A VIDA",454701,post,sejumlah-investor-baru-masuk-di-pendanaan-seri-a-vida-kini-bukukan-691-miliar-rupiah,https://dailysocial.id/post/sejumlah-investor-baru-masuk-di-pendanaan-seri-a-vida-kini-bukukan-691-miliar-rupiah,publish,2022-04-27 09:26:09+00:00,true,,36,randi,Randi Eka,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,funding,funding,Series A,series-a,digital signature,digital-signature,Centaur,centaur,vida,vida,https://cms.dailysocial.id/wp-content/uploads/2022/04/VIDA-Ilustrasi-Tanda-Tangan-Elektronik-Menggunakan-VIDA-1.jpg,vida-ilustrasi-tanda-tangan-elektronik-menggunakan-vida-2,VIDA sajikan berbagai layanan terkait tanda tangan elektronik dan verifikasi indentitas / VIDA,,VIDA sajikan berbagai layanan terkait tanda tangan elektronik dan verifikasi indentitas / VIDA,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/VIDA-Ilustrasi-Tanda-Tangan-Elektronik-Menggunakan-VIDA-1.jpg,1920,1240,https://cms.dailysocial.id/wp-content/uploads/VIDA-Ilustrasi-Tanda-Tangan-Elektronik-Menggunakan-VIDA-1-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/VIDA-Ilustrasi-Tanda-Tangan-Elektronik-Menggunakan-VIDA-1-300x194.jpg,300,194,https://cms.dailysocial.id/wp-content/uploads/VIDA-Ilustrasi-Tanda-Tangan-Elektronik-Menggunakan-VIDA-1-825x510.jpg,825,510,SEA Frontier Fund,sea-frontier-fund,YTL Utilities Finance,ytl-utilities-finance,Olympus Capital,olympus-capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mengenal ""LoveCare"", Platform Marketplace Jasa Profesional Kesehatan",Saat ini terdapat 200 mitra yang tersebar di lebih dari 50 kota dan kabupaten di Indonesia,453687,post,mengenal-lovecare-platform-marketplace-jasa-profesional-kesehatan,https://dailysocial.id/post/mengenal-lovecare-platform-marketplace-jasa-profesional-kesehatan,publish,2022-04-26 19:48:33+00:00,false,,4877,kristin,Kristin Siagian,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,marketplace,marketplace,kesehatan,kesehatan,STARTUP NEWS,startup-news,veronica tan,veronica-tan,HEALTHTECH,healthtech,https://cms.dailysocial.id/wp-content/uploads/2022/04/patty-brito-Y-3Dt0us7e0-unsplash.jpg,patty-brito-y-3dt0us7e0-unsplash,"LoveCare menghubungkan dan mencocokkan penyedia jasa medis maupun nonmedis dengan pengguna jasa berdasarkan kebutuhan, lokasi, dan preferensi secara aman, cepat, dan nyaman",,"LoveCare menghubungkan dan mencocokkan penyedia jasa medis maupun nonmedis dengan pengguna jasa berdasarkan kebutuhan, lokasi, dan preferensi secara aman, cepat, dan nyaman",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/patty-brito-Y-3Dt0us7e0-unsplash.jpg,980,654,https://cms.dailysocial.id/wp-content/uploads/patty-brito-Y-3Dt0us7e0-unsplash-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/patty-brito-Y-3Dt0us7e0-unsplash-300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/patty-brito-Y-3Dt0us7e0-unsplash-825x510.jpg,825,510,perawat,perawat,homecare,homecare,lovecare,lovecare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
getKupon Ingin Fasilitasi Pembelian Kupon Manfaatkan NFT dan Blockchain,Berencana untuk merampungkan penggalangan dana pre-seed para semester kedua tahun ini,454273,post,getkupon-ingin-fasilitasi-pembelian-kupon-manfaatkan-nft-dan-blockchain,https://dailysocial.id/post/getkupon-ingin-fasilitasi-pembelian-kupon-manfaatkan-nft-dan-blockchain,publish,2022-04-26 15:44:03+00:00,false,,52,yenny,Yenny Yusra,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,fundraising,fundraising,loyalty,loyalty,fb,fb,STARTUP NEWS,startup-news,voucher digital,voucher-digital,https://cms.dailysocial.id/wp-content/uploads/2022/04/getKupon-optimalkan-NFT-dan-blockchain-untuk-hadirkan-sistem-loyalty.png,getkupon-optimalkan-nft-dan-blockchain-untuk-hadirkan-sistem-loyalty,getKupon optimalkan NFT dan blockchain untuk hadirkan sistem loyalty,,getKupon optimalkan NFT dan blockchain untuk hadirkan sistem loyalty,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/getKupon-optimalkan-NFT-dan-blockchain-untuk-hadirkan-sistem-loyalty.png,966,588,https://cms.dailysocial.id/wp-content/uploads/getKupon-optimalkan-NFT-dan-blockchain-untuk-hadirkan-sistem-loyalty-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/getKupon-optimalkan-NFT-dan-blockchain-untuk-hadirkan-sistem-loyalty-300x183.png,300,183,https://cms.dailysocial.id/wp-content/uploads/getKupon-optimalkan-NFT-dan-blockchain-untuk-hadirkan-sistem-loyalty-825x510.png,825,510,blockchain,blockchain,kripto,kripto,nft,nft,getKupon,getkupon,,,,,,,74616,CRYPTOCHAIN,cryptochain,,30123,,,,,,,,,,,,,,,,,,
Startup SaaS OrderOnline Permudah Penjual Social Commerce Kelola Bisnis,Diklaim GMV dari OrderOnline hampir menyentuh angka Rp300 miliar dengan volume order hingga 1 juta per bulannya,454591,post,startup-saas-orderonline-permudah-penjual-social-commerce-kelola-bisnis,https://dailysocial.id/post/startup-saas-orderonline-permudah-penjual-social-commerce-kelola-bisnis,publish,2022-04-26 15:29:02+00:00,false,,599,marsya,Marsya Nabila,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,Social Commerce,social-commerce,SME,sme,SaaS,saas,STARTUP NEWS,startup-news,MSME empowerment,msme-empowerment,https://cms.dailysocial.id/wp-content/uploads/2022/04/CEO-CTO-.jpg,ceo-cto,Rovan Alfarry (CEO) dan Fazlur Rahman (CTO) / OrderOnline,Startup SaaS OrderOnline didirikan oleh Rovan Alfarry (CEO) dan Fazlur Rahman (CTO) pada Juli 2018,Rovan Alfarry (CEO) dan Fazlur Rahman (CTO) / OrderOnline,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/CEO-CTO-.jpg,1300,867,https://cms.dailysocial.id/wp-content/uploads/CEO-CTO--150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/CEO-CTO--300x200.jpg,300,200,https://cms.dailysocial.id/wp-content/uploads/CEO-CTO--825x510.jpg,825,510,OrderOnline,orderonline,Rovan Alfarry,rovan-alfarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Modalku dan Carro Umumkan ""Co-Investment"" di Bank Index",Kolaborasi ini mendukung strategi bisnis Modalku untuk masuk ke industri neobank,454573,post,modalku-carro-bank-index,https://dailysocial.id/post/modalku-carro-bank-index,publish,2022-04-26 12:35:42+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,fintech,fintech,modalku,modalku,Reynold Wijaya,reynold-wijaya,Carro,carro,funding societies,funding-societies,https://cms.dailysocial.id/wp-content/uploads/2022/04/Modalku-1-2.jpg,modalku-1-2,"(Ki-ka) CEO Carro Indonesia Jeremy Ong, Presiden Direktur Bank Index Gimin Sumalim, Presiden Komisaris Bank Index Joko Setiawan, Co-Founder & CEO Modalku Reynold Wijaya, dan Co-Founder & COO Modalku Iwan Kurniawan",,"(Ki-ka) CEO Carro Indonesia Jeremy Ong, Presiden Direktur Bank Index Gimin Sumalim, Presiden Komisaris Bank Index Joko Setiawan, Co-Founder & CEO Modalku Reynold Wijaya, dan Co-Founder & COO Modalku Iwan Kurniawan",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Modalku-1-2-scaled.jpg,2560,1259,https://cms.dailysocial.id/wp-content/uploads/Modalku-1-2-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/Modalku-1-2-300x148.jpg,300,148,https://cms.dailysocial.id/wp-content/uploads/Modalku-1-2-825x510.jpg,825,510,digital bank,digital-bank,Neobank,neobank,Pinjaman UMKM,pinjaman-umkm,Jeremy Ong,jeremy-ong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cara Menghitung dan Menyusun Laporan Laba Rugi Perusahaan Jasa,Serangkaian langkah-langkah menghitung dan menyusun laporan laba rugi pada perusahaan jasa.,454439,post,cara-menghitung-dan-menyusun-laporan-laba-rugi-perusahaan-jasa,https://dailysocial.id/post/cara-menghitung-dan-menyusun-laporan-laba-rugi-perusahaan-jasa,publish,2022-04-26 09:18:11+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,laporan keuangan,laporan-keuangan,laporan laba rugi,laporan-laba-rugi,Financial Statement,financial-statement,perusahaan jasa,perusahaan-jasa,,,https://cms.dailysocial.id/wp-content/uploads/2022/04/office-with-documents-money-accounts_144627-33575.jpg,office-with-documents-money-accounts_144627-33575,,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/office-with-documents-money-accounts_144627-33575.jpg,740,419,https://cms.dailysocial.id/wp-content/uploads/office-with-documents-money-accounts_144627-33575-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/office-with-documents-money-accounts_144627-33575-300x170.jpg,300,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Video] Potensi Platform SaaS untuk Pemasaran,"Insider, pengembang platform SaaS pemasaran, telah merampungkan pendanaan seri D senilai $121 juta pada Maret 2022",454517,post,video-saas-pemasaran-insider,https://dailysocial.id/post/video-saas-pemasaran-insider,publish,2022-04-25 16:47:10+00:00,false,,53451,ranny,Ranny Virginia Utami,15,Video,video,Video informasi yang berisi wawancara dengan pelaku industri teknologi dan kunjungan ke kantor-kantor perusahaan teknologi di Indonesia,30123,SaaS,saas,digital marketing,digital-marketing,DScussion,dscussion,Insider,insider,arifin iskandar,arifin-iskandar,https://cms.dailysocial.id/wp-content/uploads/2022/04/DSCUSS-18-1.png,dscuss-18-1,DailySocial mewawancarai Arifin Iskandar dari Insider / DailySocial,DailySocial mewawancarai Arifin Iskandar dari Insider / DailySocial,DailySocial mewawancarai Arifin Iskandar dari Insider / DailySocial,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/DSCUSS-18-1.png,1980,1080,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-18-1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-18-1-300x164.png,300,164,https://cms.dailysocial.id/wp-content/uploads/DSCUSS-18-1-825x510.png,825,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doctor Anywhere Ramaikan Pangsa Pasar Healthtech di Indonesia,Doctor Anywhere telah menunjuk Felix Ignatius Tanumihardja sebagai General Manager di Indonesia,454469,post,doctor-anywhere-ramaikan-pangsa-pasar-healthtech-di-indonesia,https://dailysocial.id/post/doctor-anywhere-ramaikan-pangsa-pasar-healthtech-di-indonesia,publish,2022-04-25 15:30:33+00:00,false,,6676,caitsena,Corry Anestia,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,expansion,expansion,HEALTHTECH,healthtech,Telemedicine,telemedicine,telekonsultasi,telekonsultasi,Felix Ignatius Tanumihardja,felix-ignatius-tanumihardja,https://cms.dailysocial.id/wp-content/uploads/2022/04/Felix-Ignatius-Tanumihardja.png,felix-ignatius-tanumihardja,Felix Ignatius Tanumihardja akan menjabat sebagai General Manager Doctor Anywhere di Indonesia,,Felix Ignatius Tanumihardja akan menjabat sebagai General Manager Doctor Anywhere di Indonesia,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/Felix-Ignatius-Tanumihardja.png,1114,572,https://cms.dailysocial.id/wp-content/uploads/Felix-Ignatius-Tanumihardja-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/Felix-Ignatius-Tanumihardja-300x154.png,300,154,https://cms.dailysocial.id/wp-content/uploads/Felix-Ignatius-Tanumihardja-825x510.png,825,510,Doctor Anywhere,doctor-anywhere,Lim Wai Mun,lim-wai-mun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cara Menghitung Diskon Disertai Contohnya,"Penjelasan terkait pengertian diskon, jenis, rumus hitung hingga contoh perhitungannya.",454065,post,cara-hitung-diskon,https://dailysocial.id/post/cara-hitung-diskon,publish,2022-04-25 13:38:33+00:00,false,,65477,alfida,Alfida Febrianna,79529,MSME Tutorial,bisnis-2,,0,diskon,diskon,bisnis,bisnis,sale,sale,potongan harga,potongan-harga,Strategi Marketing,strategi-marketing,https://cms.dailysocial.id/wp-content/uploads/2022/04/people-shopping-with-credit-card_53876-66251.jpg,people-shopping-with-credit-card_53876-66251,,,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/people-shopping-with-credit-card_53876-66251.jpg,740,538,https://cms.dailysocial.id/wp-content/uploads/people-shopping-with-credit-card_53876-66251-150x150.jpg,150,150,https://cms.dailysocial.id/wp-content/uploads/people-shopping-with-credit-card_53876-66251-300x218.jpg,300,218,https://cms.dailysocial.id/wp-content/uploads/people-shopping-with-credit-card_53876-66251-740x510.jpg,740,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Masih Berkondisi ""Stealth"", Honest Bank Dikabarkan Telah Bervaluasi Centaur","Putaran investasi terakhir yang didapat di tahap seri A1, secara total bukukan sekitar $37 juta pendanaan ekuitas",453787,post,masih-berkondisi-stealth-honest-bank-dikabarkan-telah-bervaluasi-centaur,https://dailysocial.id/post/masih-berkondisi-stealth-honest-bank-dikabarkan-telah-bervaluasi-centaur,publish,2022-04-25 13:20:02+00:00,false,,52,yenny,Yenny Yusra,9,Berita,news,"Berita dan informasi terbaru tentang startup, regulasi, dan ekosistem teknologi di Indonesia",30123,funding,funding,Alpha JWC Ventures,alpha-jwc-ventures,STARTUP NEWS,startup-news,Will Ongkowidjaja,will-ongkowidjaja,stealth mode,stealth-mode,https://cms.dailysocial.id/wp-content/uploads/2022/04/hb1.png,hb1,Jakarta berpotensi menjadi pasar debut Honest Bank untuk jajakan layanannya,,Jakarta berpotensi menjadi pasar debut Honest Bank untuk jajakan layanannya,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/hb1.png,1109,624,https://cms.dailysocial.id/wp-content/uploads/hb1-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/hb1-300x169.png,300,169,https://cms.dailysocial.id/wp-content/uploads/hb1-825x510.png,825,510,digital bank,digital-bank,Centaur,centaur,Open Banking,open-banking,Honest Bank,honest-bank,Peter Panas,peter-panas,XYZ Capital,xyz-capital,Digital Horizon,digital-horizon,,,,,,Alumni Ventures,alumni-ventures,,,,,,,,,,,,,,,,
"Famous Allstars: ""Creator Economy"" Indonesia Belum Capai Puncak Pertumbuhan, Ruang Eksplorasi Masih Besar (Bagian I)",DailySocial berbincang eksklusif dengan Co-CEO Famous Allstars (FAS) Alex Wijaya dan Arief Rakhmadani,452935,post,famous-all-stars-bagian-i,https://dailysocial.id/post/famous-all-stars-bagian-i,publish,2022-04-25 10:57:32+00:00,false,,6676,caitsena,Corry Anestia,7,Interview,interview,Interview/wawancara dengan pelaku industri startup dan ekosistem teknologi di Indonesia,30123,content creator,content-creator,influencer platform,influencer-platform,allstars.id,allstars-id,alex wijaya,alex-wijaya,web3,web3,https://cms.dailysocial.id/wp-content/uploads/2022/04/Co-CEO-Famous-Allstars.jpeg,co-ceo-famous-allstars,(Ki-ka) Co-CEO Famous Allstars Alex Wijaya dan Arief Rakhmadani,,(Ki-ka) Co-CEO Famous Allstars Alex Wijaya dan Arief Rakhmadani,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Co-CEO-Famous-Allstars-e1650871388514.jpeg,1280,825,https://cms.dailysocial.id/wp-content/uploads/Co-CEO-Famous-Allstars-e1650871388514-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/Co-CEO-Famous-Allstars-e1650871388514-300x193.jpeg,300,193,https://cms.dailysocial.id/wp-content/uploads/Co-CEO-Famous-Allstars-e1650871388514-825x510.jpeg,825,510,creator economy,creator-economy,Syamsul Arief Rakhmadani,syamsul-arief-rakhmadani,Platform influencer,platform-influencer,Web2,web2,Famous Allstars,famous-allstars,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jingga Syrup, Brand Sirup Lokal Setara Impor yang Punya Sejuta Misi",Kisah sukses brand sirup lokal Jingga Syrup yang ungguli produk sirup impor dalam menyediakan kebutuhan menu pelaku industri food and beverages (F&amp;B).,454389,post,jingga-syrup,https://dailysocial.id/post/jingga-syrup,publish,2022-04-25 09:45:59+00:00,false,,65477,alfida,Alfida Febrianna,79601,Success Story,success-story,,0,e-commerce,e-commerce,UMKM,umkm,fb,fb,digitalisasi,digitalisasi,coffee shop,coffee-shop,https://cms.dailysocial.id/wp-content/uploads/2022/04/20220421_190341_0000.png,20220421_190341_0000,,,,image/png,https://cms.dailysocial.id/wp-content/uploads/2022/04/20220421_190341_0000.png,1000,600,https://cms.dailysocial.id/wp-content/uploads/20220421_190341_0000-150x150.png,150,150,https://cms.dailysocial.id/wp-content/uploads/20220421_190341_0000-300x180.png,300,180,https://cms.dailysocial.id/wp-content/uploads/20220421_190341_0000-825x510.png,825,510,supplier,supplier,bisnis kuliner,bisnis-kuliner,brand sirup lokal,brand-sirup-lokal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Konferensi Nasional Young On Top 2022 Hadir Kembali Secara Offline,Diselenggarakan hybrid pada 23 Juli 2022 mendatang ,454247,post,konferensi-nasional-young-on-top-2022-hadir-kembali-secara-offline,https://dailysocial.id/post/konferensi-nasional-young-on-top-2022-hadir-kembali-secara-offline,publish,2022-04-25 08:00:53+00:00,false,,60044,devadailysocial-net,Deva,5,Event,event,Informasi event dan kegiatan startup dan ekosistem teknologi di Indonesia,30123,Konferensi,konferensi,Billy Boen,billy-boen,YOT,yot,Young On Top,young-on-top,andy f noya,andy-f-noya,https://cms.dailysocial.id/wp-content/uploads/2022/04/Konferensi-Nasional-Young-On-Top-2022-Hadir-Kembali-Secara-Offline.jpeg,konferensi-nasional-young-on-top-2022-hadir-kembali-secara-offline-2,"Presiden RI, Joko Widodo menghadiri acara YOTNC di Balai Kartini pada 2018/Dok: YOT",,,image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/Konferensi-Nasional-Young-On-Top-2022-Hadir-Kembali-Secara-Offline-scaled.jpeg,2560,1441,https://cms.dailysocial.id/wp-content/uploads/Konferensi-Nasional-Young-On-Top-2022-Hadir-Kembali-Secara-Offline-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/Konferensi-Nasional-Young-On-Top-2022-Hadir-Kembali-Secara-Offline-300x169.jpeg,300,169,https://cms.dailysocial.id/wp-content/uploads/Konferensi-Nasional-Young-On-Top-2022-Hadir-Kembali-Secara-Offline-825x510.jpeg,825,510,community-organization,community-organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NextICorn International Summit Kembali Digelar, Angkat Tema Web3 Sebagai Masa Depan Industri","NextICorn kali ini tidak hanya fokus pada startup atau perusahaan dengan layanan mainstream, tetapi juga para pemain yang bergerak di sektor yang tengah berkembang",454423,post,nexticorn-international-summit-2022-web3-masa-depan-industri,https://dailysocial.id/post/nexticorn-international-summit-2022-web3-masa-depan-industri,publish,2022-04-23 20:20:31+00:00,false,,4877,kristin,Kristin Siagian,31264,Events,events,,31254,Rudiantara,rudiantara,Edward Chamdani,edward-chamdani,NextICorn International Summit,nexticorn-international-summit,web3,web3,NXC,nxc,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-23-at-7.58.59-PM.jpeg,whatsapp-image-2022-04-23-at-7-58-59-pm,"NextIcorn International Summit akan diselenggarakan pada tanggal 31 Agustus - 2 September 2022 di Bali, Indonesia","NextIcorn International Summit akan diselenggarakan pada tanggal 31 Agustus - 2 September 2022 di Bali, Indonesia","NextIcorn International Summit akan diselenggarakan pada tanggal 31 Agustus - 2 September 2022 di Bali, Indonesia",image/jpeg,https://cms.dailysocial.id/wp-content/uploads/2022/04/WhatsApp-Image-2022-04-23-at-7.58.59-PM.jpeg,1280,719,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-23-at-7.58.59-PM-150x150.jpeg,150,150,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-23-at-7.58.59-PM-300x169.jpeg,300,169,https://cms.dailysocial.id/wp-content/uploads/WhatsApp-Image-2022-04-23-at-7.58.59-PM-825x510.jpeg,825,510,NXC 2022,nxc-2022,Next Indonesia Unicorn,next-indonesia-unicorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
